date,year,month,week_of_year,district,state,population,rainfall_mm,rainfall_7d_mm,rainfall_30d_mm,flood_risk_score,flood_severity,affected_population,demand_food_packets,demand_water_liters,demand_ors_packets,demand_medical_kits,demand_tarpaulins
2019-12-30,2019,12,1,Khagaria,Bihar,1666886,4.6,31.1,77.8,0.085,0.079,560,171,59729,142,12,103
2019-12-30,2019,12,1,Katihar,Bihar,3071029,5.4,36.2,96.7,0.048,0.05,2557,851,303985,366,58,509
2019-12-30,2019,12,1,Muzaffarpur,Bihar,4801062,6.0,42.1,120.1,0.0,0.0,0,0,0,0,0,0
2019-12-30,2019,12,1,Bhagalpur,Bihar,3037766,3.5,28.6,93.0,0.055,0.049,1397,404,134935,199,28,281
2019-12-30,2019,12,1,Gopalganj,Bihar,2562012,3.6,26.2,92.2,0.063,0.069,1709,594,196706,362,36,299
2020-01-06,2020,1,2,Puri,Odisha,1497888,1.2,7.4,31.8,0.035,0.037,454,162,48997,47,7,96
2020-01-06,2020,1,2,Kendrapara,Odisha,1439891,4.9,23.8,112.7,0.0,0.0,0,0,0,0,0,0
2020-01-06,2020,1,2,Jagatsinghpur,Odisha,1136605,3.8,22.1,84.2,0.008,0.006,28,7,2866,0,0,5
2020-01-06,2020,1,2,Balasore,Odisha,2317419,1.1,8.1,27.9,0.003,0.002,16,5,1918,0,0,2
2020-01-06,2020,1,2,Bhadrak,Odisha,1506522,2.0,9.4,50.0,0.008,0.008,40,12,4187,0,0,7
2020-01-06,2020,1,2,Cuttack,Odisha,2618708,7.6,35.6,126.7,0.0,0.0,0,0,0,0,0,0
2020-01-06,2020,1,2,Jajpur,Odisha,1826275,4.4,30.6,84.2,0.007,0.006,20,6,2193,0,0,3
2020-01-06,2020,1,2,Mayurbhanj,Odisha,2513895,9.1,62.7,266.7,0.0,0.0,0,0,0,0,0,0
2020-01-06,2020,1,2,Ganjam,Odisha,3520151,6.6,32.4,106.4,0.09,0.092,2052,538,246385,588,36,421
2020-01-06,2020,1,2,Khordha,Odisha,2246341,7.4,53.8,222.2,0.006,0.005,39,9,3565,0,0,7
2020-01-06,2020,1,2,Darbhanga,Bihar,3921971,4.2,18.6,118.1,0.054,0.058,3272,1012,315734,511,70,601
2020-01-06,2020,1,2,Sitamarhi,Bihar,3419622,4.8,30.8,136.7,0.057,0.058,2612,921,313942,493,59,554
2020-01-06,2020,1,2,Madhubani,Bihar,4476044,3.5,18.9,53.6,0.015,0.011,218,56,25648,7,3,40
2020-01-06,2020,1,2,Supaul,Bihar,2218876,6.0,48.9,197.2,0.026,0.028,408,110,46161,33,9,82
2020-01-06,2020,1,2,Saharsa,Bihar,1900661,3.7,23.2,92.2,0.044,0.047,556,195,63719,82,12,114
2020-01-06,2020,1,2,Khagaria,Bihar,1666886,3.6,27.9,99.9,0.0,0.0,0,0,0,0,0,0
2020-01-06,2020,1,2,Katihar,Bihar,3071029,9.8,43.2,218.5,0.0,0.0,0,0,0,0,0,0
2020-01-06,2020,1,2,Muzaffarpur,Bihar,4801062,6.9,39.5,123.3,0.0,0.0,0,0,0,0,0,0
2020-01-06,2020,1,2,Bhagalpur,Bihar,3037766,6.7,38.0,165.2,0.072,0.061,2710,840,248850,511,58,520
2020-01-06,2020,1,2,Gopalganj,Bihar,2562012,8.4,64.0,202.2,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Puri,Odisha,1497888,5.9,31.3,192.4,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Kendrapara,Odisha,1439891,5.2,36.8,97.8,0.015,0.015,157,53,18742,6,2,34
2020-01-13,2020,1,3,Jagatsinghpur,Odisha,1136605,5.5,31.4,146.5,0.052,0.043,269,80,25839,34,6,59
2020-01-13,2020,1,3,Balasore,Odisha,2317419,7.2,58.3,231.2,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Bhadrak,Odisha,1506522,9.1,39.2,177.8,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Cuttack,Odisha,2618708,2.7,20.0,59.1,0.051,0.049,2153,522,192909,334,45,403
2020-01-13,2020,1,3,Jajpur,Odisha,1826275,3.8,19.1,86.4,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Mayurbhanj,Odisha,2513895,3.9,32.3,126.9,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Ganjam,Odisha,3520151,6.8,31.2,107.2,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Khordha,Odisha,2246341,5.1,39.7,115.1,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Darbhanga,Bihar,3921971,2.8,18.6,67.4,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Sitamarhi,Bihar,3419622,5.3,28.4,129.9,0.022,0.021,555,172,52641,31,10,108
2020-01-13,2020,1,3,Madhubani,Bihar,4476044,6.3,30.6,101.2,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Supaul,Bihar,2218876,4.4,28.0,81.5,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Saharsa,Bihar,1900661,7.0,50.7,118.1,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Khagaria,Bihar,1666886,3.3,15.3,83.0,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Katihar,Bihar,3071029,6.9,29.8,158.1,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Muzaffarpur,Bihar,4801062,3.3,28.1,101.2,0.062,0.05,1271,352,131547,204,28,280
2020-01-13,2020,1,3,Bhagalpur,Bihar,3037766,6.3,33.8,106.5,0.0,0.0,0,0,0,0,0,0
2020-01-13,2020,1,3,Gopalganj,Bihar,2562012,6.6,39.1,184.4,0.06,0.06,2018,677,208633,333,41,375
2020-01-20,2020,1,4,Puri,Odisha,1497888,4.7,27.1,137.8,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Kendrapara,Odisha,1439891,5.2,40.1,166.5,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Jagatsinghpur,Odisha,1136605,10.9,89.9,291.0,0.092,0.075,629,160,71127,147,13,108
2020-01-20,2020,1,4,Balasore,Odisha,2317419,6.4,52.5,162.7,0.063,0.052,1005,262,112581,162,17,180
2020-01-20,2020,1,4,Bhadrak,Odisha,1506522,3.6,19.4,80.8,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Cuttack,Odisha,2618708,5.0,24.2,79.2,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Jajpur,Odisha,1826275,2.9,15.2,65.3,0.03,0.026,493,140,46523,36,8,105
2020-01-20,2020,1,4,Mayurbhanj,Odisha,2513895,8.7,51.6,269.2,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Ganjam,Odisha,3520151,7.6,49.1,148.9,0.028,0.024,942,232,101624,65,17,210
2020-01-20,2020,1,4,Khordha,Odisha,2246341,5.6,29.9,131.9,0.053,0.046,774,195,82321,102,16,146
2020-01-20,2020,1,4,Darbhanga,Bihar,3921971,3.8,31.4,90.7,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Sitamarhi,Bihar,3419622,5.8,46.2,116.1,0.074,0.059,3497,1101,312266,603,79,600
2020-01-20,2020,1,4,Madhubani,Bihar,4476044,10.6,59.1,205.0,0.049,0.05,882,263,96343,122,17,180
2020-01-20,2020,1,4,Supaul,Bihar,2218876,3.3,17.9,83.4,0.039,0.042,488,174,54534,66,8,91
2020-01-20,2020,1,4,Saharsa,Bihar,1900661,4.7,38.9,79.1,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Khagaria,Bihar,1666886,4.5,19.1,146.3,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Katihar,Bihar,3071029,8.4,39.5,131.1,0.099,0.101,6020,1503,561446,1972,133,1383
2020-01-20,2020,1,4,Muzaffarpur,Bihar,4801062,4.8,25.1,126.7,0.0,0.0,0,0,0,0,0,0
2020-01-20,2020,1,4,Bhagalpur,Bihar,3037766,4.5,37.2,103.7,0.084,0.062,3766,914,401347,678,75,766
2020-01-20,2020,1,4,Gopalganj,Bihar,2562012,5.7,41.9,112.4,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Puri,Odisha,1497888,6.0,34.0,192.1,0.002,0.001,4,1,471,0,0,0
2020-01-27,2020,1,5,Kendrapara,Odisha,1439891,4.8,28.0,130.3,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Jagatsinghpur,Odisha,1136605,8.1,42.0,160.3,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Balasore,Odisha,2317419,5.2,32.7,132.4,0.144,0.117,5242,1574,523122,1962,114,1014
2020-01-27,2020,1,5,Bhadrak,Odisha,1506522,2.0,16.5,37.7,0.01,0.007,28,9,3313,0,0,4
2020-01-27,2020,1,5,Cuttack,Odisha,2618708,5.3,43.7,127.3,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Jajpur,Odisha,1826275,4.0,17.7,102.3,0.01,0.01,90,31,10331,2,1,18
2020-01-27,2020,1,5,Mayurbhanj,Odisha,2513895,1.5,8.8,33.8,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Ganjam,Odisha,3520151,5.5,28.3,128.1,0.07,0.068,4318,1533,467733,890,69,752
2020-01-27,2020,1,5,Khordha,Odisha,2246341,1.6,11.3,40.6,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Darbhanga,Bihar,3921971,3.0,13.6,68.7,0.002,0.002,7,2,686,0,0,1
2020-01-27,2020,1,5,Sitamarhi,Bihar,3419622,1.8,9.0,57.7,0.005,0.004,53,15,6375,0,0,11
2020-01-27,2020,1,5,Madhubani,Bihar,4476044,7.0,46.0,200.6,0.041,0.043,1741,547,184851,226,40,333
2020-01-27,2020,1,5,Supaul,Bihar,2218876,4.6,23.2,109.5,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Saharsa,Bihar,1900661,5.9,26.9,151.5,0.007,0.007,12,3,1250,0,0,2
2020-01-27,2020,1,5,Khagaria,Bihar,1666886,5.1,29.4,104.3,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Katihar,Bihar,3071029,3.9,24.5,126.1,0.0,0.0,0,0,0,0,0,0
2020-01-27,2020,1,5,Muzaffarpur,Bihar,4801062,7.8,61.1,117.9,0.082,0.064,1963,694,184701,340,39,395
2020-01-27,2020,1,5,Bhagalpur,Bihar,3037766,6.5,47.3,129.0,0.003,0.004,38,11,4205,0,0,8
2020-01-27,2020,1,5,Gopalganj,Bihar,2562012,6.1,31.5,196.9,0.039,0.028,397,107,36034,32,8,88
2020-02-03,2020,2,6,Puri,Odisha,1497888,8.5,66.1,199.4,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Kendrapara,Odisha,1439891,6.7,55.5,127.7,0.007,0.006,35,10,3150,0,0,7
2020-02-03,2020,2,6,Jagatsinghpur,Odisha,1136605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Balasore,Odisha,2317419,3.7,17.4,99.5,0.01,0.01,74,22,8808,2,1,16
2020-02-03,2020,2,6,Bhadrak,Odisha,1506522,5.7,35.3,164.8,0.003,0.003,13,4,1267,0,0,2
2020-02-03,2020,2,6,Cuttack,Odisha,2618708,9.6,65.3,166.4,0.001,0.001,1,0,94,0,0,0
2020-02-03,2020,2,6,Jajpur,Odisha,1826275,6.5,33.4,123.3,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Mayurbhanj,Odisha,2513895,6.4,34.5,125.4,0.121,0.113,5680,1385,608459,1799,97,1177
2020-02-03,2020,2,6,Ganjam,Odisha,3520151,3.9,22.0,102.7,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Khordha,Odisha,2246341,4.3,23.3,65.4,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Darbhanga,Bihar,3921971,6.0,30.5,118.2,0.067,0.069,1747,489,192479,365,34,391
2020-02-03,2020,2,6,Sitamarhi,Bihar,3419622,6.4,31.3,167.8,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Madhubani,Bihar,4476044,2.4,11.5,47.8,0.016,0.012,256,63,24649,8,5,52
2020-02-03,2020,2,6,Supaul,Bihar,2218876,4.7,21.5,76.1,0.003,0.003,3,0,288,0,0,0
2020-02-03,2020,2,6,Saharsa,Bihar,1900661,6.4,43.4,204.7,0.047,0.041,1048,299,121209,122,19,220
2020-02-03,2020,2,6,Khagaria,Bihar,1666886,3.7,20.1,99.8,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Katihar,Bihar,3071029,2.8,17.2,75.3,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Muzaffarpur,Bihar,4801062,5.5,41.3,123.3,0.055,0.051,777,278,88928,128,16,140
2020-02-03,2020,2,6,Bhagalpur,Bihar,3037766,2.0,13.2,45.6,0.0,0.0,0,0,0,0,0,0
2020-02-03,2020,2,6,Gopalganj,Bihar,2562012,4.8,27.7,128.0,0.019,0.016,407,141,42906,20,6,86
2020-02-10,2020,2,7,Puri,Odisha,1497888,3.1,16.0,98.5,0.069,0.06,1223,298,125104,233,23,252
2020-02-10,2020,2,7,Kendrapara,Odisha,1439891,4.2,34.1,106.2,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Jagatsinghpur,Odisha,1136605,7.4,43.8,114.9,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Balasore,Odisha,2317419,3.6,20.3,78.5,0.121,0.102,5931,1589,682177,1898,95,1361
2020-02-10,2020,2,7,Bhadrak,Odisha,1506522,6.6,38.8,164.4,0.055,0.044,176,59,20678,21,3,37
2020-02-10,2020,2,7,Cuttack,Odisha,2618708,4.4,26.3,126.0,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Jajpur,Odisha,1826275,4.1,24.8,122.3,0.042,0.031,693,192,61881,60,11,121
2020-02-10,2020,2,7,Mayurbhanj,Odisha,2513895,3.0,24.2,72.4,0.034,0.03,530,171,54853,44,12,103
2020-02-10,2020,2,7,Ganjam,Odisha,3520151,5.1,35.4,102.0,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Khordha,Odisha,2246341,7.2,31.6,113.6,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Darbhanga,Bihar,3921971,5.2,30.4,153.1,0.026,0.023,377,99,38360,28,6,69
2020-02-10,2020,2,7,Sitamarhi,Bihar,3419622,2.5,17.0,55.1,0.028,0.021,520,167,57552,33,10,104
2020-02-10,2020,2,7,Madhubani,Bihar,4476044,7.8,54.5,200.5,0.051,0.039,839,227,99186,102,17,155
2020-02-10,2020,2,7,Supaul,Bihar,2218876,4.5,25.0,127.3,0.07,0.066,2436,606,241859,465,45,487
2020-02-10,2020,2,7,Saharsa,Bihar,1900661,4.1,23.6,116.0,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Khagaria,Bihar,1666886,5.3,44.6,89.3,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Katihar,Bihar,3071029,4.6,37.2,134.6,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Muzaffarpur,Bihar,4801062,8.1,42.6,226.1,0.078,0.078,7847,2434,893003,1939,141,1480
2020-02-10,2020,2,7,Bhagalpur,Bihar,3037766,4.2,23.0,99.4,0.0,0.0,0,0,0,0,0,0
2020-02-10,2020,2,7,Gopalganj,Bihar,2562012,2.6,12.4,75.2,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Puri,Odisha,1497888,5.7,43.5,178.8,0.002,0.001,1,0,97,0,0,0
2020-02-17,2020,2,8,Kendrapara,Odisha,1439891,5.5,34.0,126.4,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Jagatsinghpur,Odisha,1136605,3.6,27.6,73.7,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Balasore,Odisha,2317419,7.9,60.5,152.0,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Bhadrak,Odisha,1506522,3.4,23.6,67.7,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Cuttack,Odisha,2618708,6.2,40.1,160.7,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Jajpur,Odisha,1826275,2.9,17.2,60.9,0.017,0.014,50,12,4717,2,1,9
2020-02-17,2020,2,8,Mayurbhanj,Odisha,2513895,1.6,11.7,24.8,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Ganjam,Odisha,3520151,5.5,34.7,145.4,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Khordha,Odisha,2246341,7.3,48.1,122.8,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Darbhanga,Bihar,3921971,5.7,32.7,104.8,0.038,0.039,1564,443,161453,193,29,274
2020-02-17,2020,2,8,Sitamarhi,Bihar,3419622,4.6,25.9,85.5,0.038,0.041,709,224,82948,78,16,137
2020-02-17,2020,2,8,Madhubani,Bihar,4476044,2.6,18.6,51.2,0.074,0.052,4091,989,471320,599,78,897
2020-02-17,2020,2,8,Supaul,Bihar,2218876,5.8,36.4,124.9,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Saharsa,Bihar,1900661,5.0,31.9,137.0,0.07,0.063,1190,427,111741,230,27,251
2020-02-17,2020,2,8,Khagaria,Bihar,1666886,4.3,23.1,130.9,0.04,0.034,626,161,70774,64,11,124
2020-02-17,2020,2,8,Katihar,Bihar,3071029,6.3,32.3,179.7,0.107,0.088,2347,695,259457,671,40,454
2020-02-17,2020,2,8,Muzaffarpur,Bihar,4801062,8.6,47.6,259.0,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Bhagalpur,Bihar,3037766,4.8,31.2,138.5,0.0,0.0,0,0,0,0,0,0
2020-02-17,2020,2,8,Gopalganj,Bihar,2562012,4.3,20.8,78.5,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Puri,Odisha,1497888,3.4,25.0,71.4,0.03,0.027,359,112,40256,30,5,70
2020-02-24,2020,2,9,Kendrapara,Odisha,1439891,2.5,13.7,43.0,0.05,0.044,1041,285,110335,143,16,233
2020-02-24,2020,2,9,Jagatsinghpur,Odisha,1136605,6.9,30.3,122.4,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Balasore,Odisha,2317419,5.0,25.5,132.1,0.076,0.058,760,239,91560,143,15,153
2020-02-24,2020,2,9,Bhadrak,Odisha,1506522,6.7,34.6,111.8,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Cuttack,Odisha,2618708,3.1,20.9,86.9,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Jajpur,Odisha,1826275,6.1,44.2,189.6,0.016,0.012,95,31,10224,3,1,17
2020-02-24,2020,2,9,Mayurbhanj,Odisha,2513895,3.4,21.4,102.0,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Ganjam,Odisha,3520151,5.2,29.9,165.5,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Khordha,Odisha,2246341,4.4,25.6,81.2,0.069,0.075,3571,1177,352036,764,85,621
2020-02-24,2020,2,9,Darbhanga,Bihar,3921971,4.2,24.8,124.7,0.05,0.037,962,340,107042,111,21,167
2020-02-24,2020,2,9,Sitamarhi,Bihar,3419622,4.9,28.2,110.1,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Madhubani,Bihar,4476044,5.3,37.7,102.4,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Supaul,Bihar,2218876,4.2,25.6,90.7,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Saharsa,Bihar,1900661,2.9,16.1,51.1,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Khagaria,Bihar,1666886,4.1,24.8,104.5,0.001,0.001,0,0,0,0,0,0
2020-02-24,2020,2,9,Katihar,Bihar,3071029,9.2,63.4,293.9,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Muzaffarpur,Bihar,4801062,5.8,33.5,163.6,0.0,0.0,0,0,0,0,0,0
2020-02-24,2020,2,9,Bhagalpur,Bihar,3037766,3.9,17.2,114.8,0.016,0.016,113,31,12861,5,2,22
2020-02-24,2020,2,9,Gopalganj,Bihar,2562012,5.2,42.6,115.9,0.102,0.081,1924,658,201895,451,39,342
2020-03-02,2020,3,10,Puri,Odisha,1497888,8.1,62.2,256.7,0.038,0.033,562,139,51176,51,11,102
2020-03-02,2020,3,10,Kendrapara,Odisha,1439891,6.8,39.1,171.4,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Jagatsinghpur,Odisha,1136605,2.8,21.1,52.7,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Balasore,Odisha,2317419,6.6,51.6,131.6,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Bhadrak,Odisha,1506522,3.9,19.0,71.3,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Cuttack,Odisha,2618708,0.9,5.0,29.7,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Jajpur,Odisha,1826275,7.7,55.6,142.9,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Mayurbhanj,Odisha,2513895,6.0,31.5,181.7,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Ganjam,Odisha,3520151,7.9,63.6,153.6,0.078,0.062,2507,827,259068,480,49,518
2020-03-02,2020,3,10,Khordha,Odisha,2246341,4.1,29.4,120.3,0.022,0.019,198,47,22643,11,3,37
2020-03-02,2020,3,10,Darbhanga,Bihar,3921971,8.8,65.5,194.2,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Sitamarhi,Bihar,3419622,7.3,60.6,235.5,0.011,0.011,44,15,4031,1,0,9
2020-03-02,2020,3,10,Madhubani,Bihar,4476044,4.6,34.9,125.8,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Supaul,Bihar,2218876,5.2,26.9,131.4,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Saharsa,Bihar,1900661,5.6,27.1,165.3,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Khagaria,Bihar,1666886,3.9,23.0,77.3,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Katihar,Bihar,3071029,7.3,48.1,189.0,0.052,0.048,509,163,52960,72,11,87
2020-03-02,2020,3,10,Muzaffarpur,Bihar,4801062,3.9,17.2,78.8,0.0,0.0,0,0,0,0,0,0
2020-03-02,2020,3,10,Bhagalpur,Bihar,3037766,1.6,11.4,49.0,0.039,0.03,662,184,64992,64,12,126
2020-03-02,2020,3,10,Gopalganj,Bihar,2562012,2.3,11.9,56.3,0.025,0.021,246,60,25990,16,5,45
2020-03-09,2020,3,11,Puri,Odisha,1497888,7.1,42.1,226.2,0.015,0.016,72,19,6835,3,1,16
2020-03-09,2020,3,11,Kendrapara,Odisha,1439891,5.2,34.4,115.5,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Jagatsinghpur,Odisha,1136605,5.3,38.9,116.2,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Balasore,Odisha,2317419,3.9,19.2,70.3,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Bhadrak,Odisha,1506522,1.0,5.2,20.7,0.023,0.02,98,34,9078,6,2,19
2020-03-09,2020,3,11,Cuttack,Odisha,2618708,6.7,34.1,141.2,0.059,0.054,1771,540,184448,281,35,347
2020-03-09,2020,3,11,Jajpur,Odisha,1826275,7.0,47.9,195.5,0.005,0.005,35,10,3153,0,0,6
2020-03-09,2020,3,11,Mayurbhanj,Odisha,2513895,4.3,32.6,85.7,0.069,0.055,897,281,103085,146,17,204
2020-03-09,2020,3,11,Ganjam,Odisha,3520151,4.9,29.2,82.6,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Khordha,Odisha,2246341,6.1,28.0,127.9,0.014,0.013,267,95,29196,10,4,60
2020-03-09,2020,3,11,Darbhanga,Bihar,3921971,2.3,18.8,39.1,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Sitamarhi,Bihar,3419622,2.5,12.6,43.8,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Madhubani,Bihar,4476044,3.4,23.3,106.8,0.037,0.033,1679,598,186365,155,30,345
2020-03-09,2020,3,11,Supaul,Bihar,2218876,2.9,21.0,71.7,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Saharsa,Bihar,1900661,8.0,47.1,191.2,0.0,0.0,0,0,0,0,0,0
2020-03-09,2020,3,11,Khagaria,Bihar,1666886,1.8,12.8,31.9,0.034,0.034,583,207,68767,57,9,122
2020-03-09,2020,3,11,Katihar,Bihar,3071029,4.3,20.2,109.4,0.004,0.004,59,15,5980,0,1,12
2020-03-09,2020,3,11,Muzaffarpur,Bihar,4801062,5.0,23.0,109.1,0.074,0.079,2789,776,314529,693,64,539
2020-03-09,2020,3,11,Bhagalpur,Bihar,3037766,0.0,0.0,0.0,0.066,0.069,1052,352,108239,195,17,221
2020-03-09,2020,3,11,Gopalganj,Bihar,2562012,6.9,50.2,106.0,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Puri,Odisha,1497888,4.2,26.2,114.9,0.069,0.049,1191,395,115653,193,20,267
2020-03-16,2020,3,12,Kendrapara,Odisha,1439891,7.3,44.4,204.9,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Jagatsinghpur,Odisha,1136605,4.8,34.9,134.5,0.007,0.005,10,2,1024,0,0,2
2020-03-16,2020,3,12,Balasore,Odisha,2317419,6.1,44.2,181.2,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Bhadrak,Odisha,1506522,10.0,45.4,240.8,0.06,0.059,293,97,31470,55,5,64
2020-03-16,2020,3,12,Cuttack,Odisha,2618708,4.6,23.2,141.7,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Jajpur,Odisha,1826275,5.4,34.1,140.1,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Mayurbhanj,Odisha,2513895,6.8,41.9,126.3,0.06,0.063,2277,592,253774,450,52,417
2020-03-16,2020,3,12,Ganjam,Odisha,3520151,8.3,49.7,196.5,0.054,0.057,2612,782,243681,399,44,593
2020-03-16,2020,3,12,Khordha,Odisha,2246341,5.1,22.3,148.0,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Darbhanga,Bihar,3921971,7.8,51.6,121.9,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Sitamarhi,Bihar,3419622,1.8,8.5,48.1,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Madhubani,Bihar,4476044,6.2,39.7,146.2,0.008,0.006,143,36,14975,2,3,32
2020-03-16,2020,3,12,Supaul,Bihar,2218876,6.6,41.9,152.0,0.0,0.0,0,0,0,0,0,0
2020-03-16,2020,3,12,Saharsa,Bihar,1900661,8.2,67.6,213.3,0.061,0.052,1302,415,116771,200,28,260
2020-03-16,2020,3,12,Khagaria,Bihar,1666886,4.5,37.3,90.8,0.074,0.055,852,259,85409,132,18,164
2020-03-16,2020,3,12,Katihar,Bihar,3071029,7.5,55.6,163.5,0.03,0.027,579,199,67702,46,9,104
